Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34699085,11/03/2016 10:54:00 AM,11/05/2016 12:00:00 PM,DSNY,BCC - Bronx,Dirty Conditions,E2 Receptacle Violation,Sidewalk,10460,2355 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,BRONX ZOO PATH,EAST 187 STREET,,,ADDRESS,BRONX,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/05/2016 12:00:00 PM,06 BRONX,BRONX,1016914,249882,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85248289394227,-73.88192875946297,"(40.852482893942, -73.881928759463)"
34699106,11/02/2016 01:58:00 PM,11/07/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10306,30 MILBANK ROAD,MILBANK ROAD,NEUTRAL AVENUE,CEDAR GROVE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/07/2016 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,955790,143693,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56103422283095,-74.10242614676162,"(40.561034222831, -74.102426146762)"
34699109,11/03/2016 12:18:00 AM,11/07/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11385,,,,,FRESH POND ROAD,67 AVENUE,INTERSECTION,Ridgewood,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/07/2016 12:00:00 PM,05 QUEENS,QUEENS,1012926,196423,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70576605564124,-73.89657241269003,"(40.705766055641, -73.89657241269)"
34699151,11/02/2016 05:35:00 PM,11/03/2016 12:00:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E13 Throw-Out,Sidewalk,10306,200 TITUS AVENUE,TITUS AVENUE,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/03/2016 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,953787,144621,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5635747468862,-74.1096390186388,"(40.563574746886, -74.109639018639)"
34699705,11/02/2016 06:07:00 PM,11/04/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10301,,,,,HENDERSON AVENUE,CASSIDY PLACE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,958384,173330,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64238966209617,-74.09320396420638,"(40.642389662096, -74.093203964206)"
34699712,11/03/2016 09:41:00 AM,11/04/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11235,718 BANNER AVENUE,BANNER AVENUE,BRIGHTON 8 STREET,GUIDER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,13 BROOKLYN,BROOKLYN,995164,151823,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.583388435471015,-73.96070790855973,"(40.583388435471, -73.96070790856)"
34699781,11/03/2016 02:27:00 AM,11/03/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11208,3226 FULTON STREET,FULTON STREET,RICHMOND STREET,CHESTNUT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,11/03/2016 12:00:00 PM,05 BROOKLYN,BROOKLYN,1018633,187972,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68254970588478,-73.87603176778264,"(40.682549705885, -73.876031767783)"
34699797,11/03/2016 10:31:00 AM,11/04/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11235,19 HASTINGS STREET,HASTINGS STREET,SHORE BOULEVARD,HAMPTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,15 BROOKLYN,BROOKLYN,999518,150934,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58094187705669,-73.9450348455695,"(40.580941877057, -73.945034845569)"
34699796,11/03/2016 10:39:00 AM,11/04/2016 12:00:00 PM,DSNY,BCC - Manhattan,Dirty Conditions,E2 Receptacle Violation,Sidewalk,10030,148 WEST  142 STREET,WEST  142 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/04/2016 12:00:00 PM,10 MANHATTAN,MANHATTAN,1001004,237770,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.819283490629196,-73.93946919410658,"(40.819283490629, -73.939469194107)"
34700031,11/02/2016 11:21:00 PM,11/03/2016 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11385,1935 GATES AVENUE,GATES AVENUE,WOODWARD AVENUE,FAIRVIEW AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,11/03/2016 12:00:00 PM,05 QUEENS,QUEENS,1010332,196401,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70571369724651,-73.90592843823504,"(40.705713697247, -73.905928438235)"
34700032,11/02/2016 11:45:00 PM,11/03/2016 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11385,66-65 FOREST AVENUE,FOREST AVENUE,MADISON STREET,PUTNAM AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,11/03/2016 12:00:00 PM,05 QUEENS,QUEENS,1011331,196363,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70560639519085,-73.90232543893343,"(40.705606395191, -73.902325438933)"
34700041,11/03/2016 10:04:00 AM,11/10/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10305,21 CAMBRIA STREET,CAMBRIA STREET,PIAVE AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/10/2016 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,964664,155707,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59403431790259,-74.07052388252423,"(40.594034317903, -74.070523882524)"
34700042,11/03/2016 10:32:00 AM,11/03/2016 12:00:00 PM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10006,85 BROADWAY,BROADWAY,RECTOR STREET,WALL STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/03/2016 12:00:00 PM,01 MANHATTAN,MANHATTAN,980975,197087,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.707634439280625,-74.01181248307788,"(40.707634439281, -74.011812483078)"
34700101,11/02/2016 11:16:00 PM,11/03/2016 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11385,690 SENECA AVENUE,SENECA AVENUE,GATES AVENUE,PALMETTO STREET,,,ADDRESS,Ridgewood,,N/A,Closed,,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,11/03/2016 12:00:00 PM,05 QUEENS,QUEENS,1009760,195405,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70298158058066,-73.90799527754446,"(40.702981580581, -73.907995277544)"
34700109,11/03/2016 08:21:00 AM,11/03/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10013,116 MULBERRY STREET,MULBERRY STREET,CANAL STREET,HESTER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/03/2016 12:00:00 PM,02 MANHATTAN,MANHATTAN,984744,200746,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.717678115009875,-73.99821794016125,"(40.71767811501, -73.998217940161)"
34700111,11/03/2016 08:07:00 AM,11/07/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11102,30-20 23 STREET,23 STREET,30 AVENUE,30 ROAD,,,ADDRESS,Astoria,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/07/2016 12:00:00 PM,01 QUEENS,QUEENS,1004517,219397,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76884723301358,-73.9268324686942,"(40.768847233014, -73.926832468694)"
34700112,11/03/2016 09:02:00 AM,11/04/2016 12:00:00 PM,DSNY,Manhattan 05,Dirty Conditions,E2 Receptacle Violation,Sidewalk,10019,5 COLUMBUS CIRCLE,COLUMBUS CIRCLE,BROADWAY,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,11/04/2016 12:00:00 PM,05 MANHATTAN,MANHATTAN,989355,218629,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76676103043418,-73.98157060707483,"(40.766761030434, -73.981570607075)"
34700682,11/03/2016 12:34:00 PM,11/07/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11414,102-31 RAU COURT,RAU COURT,PEDESTRIAN OVERPASS,104 STREET,,,ADDRESS,Howard Beach,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,11/07/2016 12:00:00 PM,10 QUEENS,QUEENS,1031842,177649,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65415426177626,-73.82847957620586,"(40.654154261776, -73.828479576206)"
34700730,11/03/2016 08:40:00 AM,11/05/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10010,,,,,EAST 26 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/05/2016 12:00:00 PM,05 MANHATTAN,MANHATTAN,988861,209394,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.741413572668094,-73.98336031317677,"(40.741413572668, -73.983360313177)"
34700747,11/03/2016 10:41:00 AM,11/04/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10065,151 EAST   64 STREET,EAST   64 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,08 MANHATTAN,MANHATTAN,993764,218085,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.765264245825286,-73.96565459215941,"(40.765264245825, -73.965654592159)"
34700749,11/03/2016 12:11:00 PM,11/04/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11217,687 SACKETT STREET,SACKETT STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,06 BROOKLYN,BROOKLYN,989426,186130,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67755909950061,-73.9813392855881,"(40.677559099501, -73.981339285588)"
34700770,11/03/2016 07:56:00 AM,11/04/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10463,,,,,BAILEY AVENUE,SUMMIT PLACE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,08 BRONX,BRONX,1011348,259355,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.878502225865915,-73.90200997215287,"(40.878502225866, -73.902009972153)"
34700786,11/03/2016 11:28:00 AM,11/04/2016 12:00:00 PM,DSNY,BCC - Queens East,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11360,23-45 206 STREET,206 STREET,23 AVENUE,26 AVENUE,,,ADDRESS,Bayside,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/04/2016 12:00:00 PM,07 QUEENS,QUEENS,1043125,222651,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.777605765473304,-73.78742247339046,"(40.777605765473, -73.78742247339)"
34700814,11/03/2016 12:12:00 PM,11/04/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11223,2256 EAST    2 STREET,EAST    2 STREET,GRAVESEND NECK ROAD,AVENUE W,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,15 BROOKLYN,BROOKLYN,992861,155671,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59395296288797,-73.96899416115544,"(40.593952962888, -73.968994161155)"
34701127,11/02/2016 09:00:00 PM,11/04/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10463,725 WEST  231 STREET,WEST  231 STREET,INDEPENDENCE AVENUE,PALISADE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,08 BRONX,BRONX,1006997,261468,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.884314037071505,-73.91773659002786,"(40.884314037072, -73.917736590028)"
34701098,11/02/2016 11:28:00 PM,11/03/2016 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11385,1914 GATES AVENUE,GATES AVENUE,WOODWARD AVENUE,FAIRVIEW AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,11/03/2016 12:00:00 PM,05 QUEENS,QUEENS,1010293,196341,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.705549126352864,-73.90606933389022,"(40.705549126353, -73.90606933389)"
34701105,11/03/2016 10:41:00 AM,11/03/2016 12:00:00 PM,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10003,37 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/03/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,987576,204779,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7287471122063,-73.98799976606323,"(40.728747112206, -73.987999766063)"
34701136,11/03/2016 10:30:00 AM,11/07/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11417,103-09 LIBERTY AVENUE,LIBERTY AVENUE,103 STREET,104 STREET,,,ADDRESS,Ozone Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,11/07/2016 12:00:00 PM,10 QUEENS,QUEENS,1029284,187696,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68174436887671,-73.83763140847819,"(40.681744368877, -73.837631408478)"
34701137,11/03/2016 10:57:00 AM,11/04/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10003,10 EAST    8 STREET,EAST    8 STREET,5 AVENUE,UNIVERSITY PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,02 MANHATTAN,MANHATTAN,985411,205970,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.732016664816044,-73.99581089742422,"(40.732016664816, -73.995810897424)"
34701145,11/02/2016 05:11:00 PM,11/03/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11233,1549 PROSPECT PLACE,PROSPECT PLACE,BUFFALO AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/03/2016 12:00:00 PM,08 BROOKLYN,BROOKLYN,1005133,184454,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.672935739536264,-73.92471701501434,"(40.672935739536, -73.924717015014)"
34701152,11/03/2016 09:15:00 AM,11/07/2016 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,10021,133 EAST   74 STREET,EAST   74 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/07/2016 12:00:00 PM,08 MANHATTAN,MANHATTAN,994854,220520,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.771946447373296,-73.96171586599209,"(40.771946447373, -73.961715865992)"
34701668,11/02/2016 04:36:00 PM,11/12/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11412,191-30 114 DRIVE,114 DRIVE,FARMERS BOULEVARD,194 STREET,,,ADDRESS,Saint Albans,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/12/2016 12:00:00 PM,12 QUEENS,QUEENS,1050400,193200,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69671890994571,-73.76144464519138,"(40.696718909946, -73.761444645191)"
34701763,11/03/2016 08:32:00 AM,11/05/2016 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11216,580 LINCOLN PLACE,LINCOLN PLACE,FRANKLIN AVENUE,ST FRANCIS PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/05/2016 12:00:00 PM,08 BROOKLYN,BROOKLYN,996101,183906,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67144830092374,-73.95727823188255,"(40.671448300924, -73.957278231883)"
34701764,11/03/2016 08:57:00 AM,11/04/2016 12:00:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11214,2132 84 STREET,84 STREET,21 AVENUE,BAY PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,,11/04/2016 12:00:00 PM,11 BROOKLYN,BROOKLYN,985913,159301,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.603920605340555,-73.99401110126142,"(40.603920605341, -73.994011101261)"
34701768,11/03/2016 11:55:00 AM,11/05/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10459,934 EAST  165 STREET,EAST  165 STREET,INTERVALE AVENUE,KELLY STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,11/05/2016 12:00:00 PM,02 BRONX,BRONX,1013002,239453,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82387194283569,-73.89611424085986,"(40.823871942836, -73.89611424086)"
34701775,11/02/2016 03:18:00 PM,11/05/2016 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10009,602 EAST   14 STREET,EAST   14 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/05/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,990396,204995,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.729338469552204,-73.977824987122,"(40.729338469552, -73.977824987122)"
34701812,11/02/2016 03:45:00 PM,11/09/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11364,49-15 215 STREET,215 STREET,49 AVENUE,50 AVENUE,,,ADDRESS,Oakland Gardens,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/09/2016 12:00:00 PM,11 QUEENS,QUEENS,1049155,214385,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75487559464381,-73.76573012001148,"(40.754875594644, -73.765730120011)"
34701783,11/03/2016 12:39:00 PM,11/07/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11414,102-31 RAU COURT,RAU COURT,PEDESTRIAN OVERPASS,104 STREET,,,ADDRESS,Howard Beach,,N/A,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,11/07/2016 12:00:00 PM,10 QUEENS,QUEENS,1031842,177649,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65415426177626,-73.82847957620586,"(40.654154261776, -73.828479576206)"
34701784,11/03/2016 01:18:00 PM,11/07/2016 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11416,95-17 77 STREET,77 STREET,95 AVENUE,97 AVENUE,,,ADDRESS,Ozone Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/07/2016 12:00:00 PM,09 QUEENS,QUEENS,1022608,187963,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68250866985755,-73.86169994144093,"(40.682508669858, -73.861699941441)"
34701794,11/02/2016 05:53:00 PM,11/03/2016 12:00:00 PM,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10306,121 WINHAM AVENUE,WINHAM AVENUE,CELTIC PLACE,CLAYBOARD STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/03/2016 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,954901,144885,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56430313242201,-74.10563078430158,"(40.564303132422, -74.105630784302)"
34701902,11/03/2016 09:34:00 AM,11/04/2016 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E11 Litter Surveillance,Sidewalk,10466,,,,,LIGHT STREET,ROMBOUTS AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/04/2016 12:00:00 PM,12 BRONX,BRONX,1031180,262791,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.887849783110525,-73.83027084836293,"(40.887849783111, -73.830270848363)"
